Date,AUDRR,AUD,EURGBPRR,EURGBP,EURSEKRR,EURSEK,GBPRR,GBP,CHFRR,CHF,EURCHFRR,EURCHF,EURJPYRR,EURJPY,EURRR,EUR,CADRR,CAD,JPYRR,JPY
20-Sep-00,-1.5,0.5383,-0.3,0.6013,0.2,8.3775,-1.1,1.4108,1.05,1.776,-1.4,1.5088,-2.8,90.17,-1.05,0.849,0.2,1.4842,-1.7,106.54
21-Sep-00,-1.5,0.545,-0.5,0.5984,0.2,8.41,-1,1.4378,1.05,1.761,-1.5,1.515,-2.8,91.4,-1,0.8614,0.2,1.4867,-1.7,106.54
22-Sep-00,-1.25,0.544,-0.7,0.6023,-0.2,8.4835,-0.05,1.4524,0.15,1.7328,-1.75,1.5196,-1.35,94.11,0.05,0.8758,0.2,1.488,-1.7,107.9
25-Sep-00,-1.2,0.5487,0,0.6018,0.1,8.456,-0.05,1.4523,-0.1,1.7344,-1.2,1.5168,-1.35,94.96,-0.1,0.8742,0.2,1.485,-1.7,107.74
26-Sep-00,-0.75,0.5485,0,0.6025,0,8.49,-0.15,1.4634,-0.15,1.7246,-1.2,1.5226,-1.2,94.84,0,0.8826,0.2,1.4856,-1.65,107.55
27-Sep-00,-0.75,0.5507,-0.1,0.6027,0.1,8.5335,-0.15,1.4638,-0.15,1.7242,-1.1,1.5229,-1,94.51,0.2,0.8831,0.2,1.495,-1.55,107.31
28-Sep-00,-0.75,0.544,0,0.601,0.1,8.5335,-0.1,1.462,-0.35,1.7323,-0.4,1.5238,-1,95.41,0.3,0.879,0.5,1.4997,-1.55,107.57
29-Sep-00,-0.8,0.5425,0.1,0.5981,0.1,8.5035,-0.1,1.4758,-0.35,1.7242,-0.4,1.5238,-1.1,95.23,0.3,0.8837,0.5,1.5028,-1.6,108.05
02-Oct-00,-0.8,0.5459,0,0.598,0.1,8.5405,0,1.466,-0.15,1.7363,-0.4,1.523,-0.9,95.31,0.15,0.877,0.5,1.5091,-1.3,108.8
03-Oct-00,-0.85,0.5398,0.1,0.5995,0.1,8.5755,-0.05,1.459,-0.15,1.7318,-0.4,1.5164,-0.9,95.54,0.15,0.8752,0.5,1.5035,-1.3,108.8
04-Oct-00,-1.55,0.5375,0,0.5992,0.1,8.544,-0.2,1.4582,-0.1,1.7342,-0.7,1.5221,-0.9,94.8,0.1,0.8749,0.4,1.4942,-0.95,109.25
05-Oct-00,-1.35,0.5328,0,0.6016,0.1,8.5225,-0.25,1.4431,-0.1,1.7508,-0.7,1.5201,-0.9,94.49,0.05,0.8686,0.3,1.4982,-0.95,109.08
06-Oct-00,-1.6,0.5332,0,0.5998,0.1,8.55,-0.25,1.4455,-0.05,1.749,-0.7,1.5201,-0.9,94.5,0.05,0.8682,0.3,1.5033,-0.95,108.8
09-Oct-00,-1.35,0.5369,0,0.5982,0.1,8.5745,-0.35,1.4488,-0.05,1.751,-0.7,1.5216,-1.2,93.87,0.05,0.868,0.2,1.5024,-0.95,108.75
10-Oct-00,-1.55,0.534,0,0.5985,0.2,8.6145,-0.35,1.4547,-0.05,1.7431,-0.7,1.5203,-1.5,93.42,0,0.8715,0.2,1.5008,-0.9,107.71
11-Oct-00,-1.3,0.5335,0,0.5919,0.2,8.5898,-0.35,1.4619,-0.05,1.7444,-0.9,1.5128,-1.6,93.08,0.2,0.8656,0.3,1.5046,-1.5,107.73
12-Oct-00,-1.3,0.5298,0,0.5858,0.2,8.585,-0.2,1.4708,-0.25,1.743,-1.5,1.5035,-1.8,91.85,0.3,0.8622,0.3,1.516,-1.8,107.67
13-Oct-00,-1.3,0.5282,-0.3,0.5895,0.1,8.5115,-0.05,1.45,-0.3,1.7698,-1.2,1.5094,-1.9,91.86,0.1,0.856,0.4,1.5062,-1.9,107.78
16-Oct-00,-1.3,0.5224,-0.3,0.5866,0.1,8.51,-0.05,1.4473,-0.3,1.7744,-1.2,1.508,-2,91.85,0.1,0.8498,0.2,1.5178,-1.9,107.99
17-Oct-00,-1.55,0.5201,-0.2,0.5886,0.1,8.51,-0.35,1.4499,0.1,1.7678,-1.3,1.51,-1.7,92.13,-0.1,0.854,0.4,1.5182,-1.9,107.66
18-Oct-00,-1.55,0.5203,-0.1,0.5806,0.1,8.525,-0.35,1.4433,0.05,1.7868,-1.5,1.5004,-2,90.38,-0.05,0.8388,0.4,1.5166,-1.9,108.33
19-Oct-00,-1.3,0.5214,-0.3,0.5825,0.1,8.491,-0.35,1.446,0.15,1.7838,-1.3,1.5057,-2,91.37,-0.4,0.8431,0.4,1.511,-1.6,108.83
20-Oct-00,-1.1,0.5289,-0.2,0.5796,0.1,8.5,-0.35,1.451,0.05,1.7812,-1.3,1.5006,-1.6,91.62,-0.1,0.8419,0.4,1.5102,-1.1,108.83
23-Oct-00,-0.55,0.5264,-0.2,0.5743,-0.1,8.474,-0.35,1.4539,0.1,1.7954,-1.1,1.5027,-1.8,90.44,-0.1,0.8352,0.4,1.5106,-1.45,108.22
24-Oct-00,-0.55,0.5241,-0.2,0.5758,-0.1,8.4585,-0.35,1.4496,0.15,1.7978,-1.1,1.5028,-1.9,90.03,-0.15,0.8356,0.4,1.5161,-1.6,107.68
25-Oct-00,-0.7,0.5198,-0.3,0.5772,-0.1,8.485,-0.35,1.4316,0.1,1.8209,-1.1,1.5063,-2,89.31,-0.15,0.827,0.4,1.5172,-1.6,108.21
26-Oct-00,-0.8,0.5213,-0.3,0.5787,-0.1,8.52,-0.55,1.436,0.55,1.8212,-1.1,1.5104,-2,89.91,-0.55,0.8301,0.3,1.5255,-1.5,108.32
27-Oct-00,-0.7,0.5232,-0.3,0.5765,-0.1,8.4925,-0.55,1.455,0.1,1.8052,-0.9,1.5175,-1.8,91.22,-0.3,0.8394,0.5,1.5286,-1.4,108.62
30-Oct-00,-0.6,0.5232,-0.2,0.5792,0,8.492,-0.55,1.4497,0,1.809,-0.8,1.5199,-1.3,91.56,0.2,0.8398,0.5,1.5312,-1.3,108.97
31-Oct-00,-1.05,0.5201,-0.1,0.5855,0,8.4785,-0.15,1.4481,-0.2,1.797,-0.6,1.5258,-1.3,92.54,0.1,0.849,0.5,1.522,-1.45,108.96
01-Nov-00,-0.95,0.5235,-0.1,0.593,0,8.491,-0.15,1.4512,-0.1,1.7736,-0.6,1.5272,-1.2,93.16,0.1,0.8612,0.5,1.5335,-1.1,108.12
02-Nov-00,-0.45,0.5192,0,0.594,0,8.499,-0.15,1.4459,-0.1,1.7757,-0.6,1.526,-1.5,92.87,0.3,0.8593,0.5,1.531,-1.5,108.09
03-Nov-00,-0.6,0.5259,0,0.5978,0,8.5435,-0.15,1.4485,-0.2,1.7532,-0.4,1.5207,-1.4,92.6,0.2,0.8664,0.5,1.5321,-1.5,107.01
06-Nov-00,-0.3,0.5267,0.2,0.603,0.1,8.58,-0.15,1.427,-0.2,1.7666,-0.4,1.5213,-1.1,92.48,0.1,0.8611,0.5,1.5302,-1.9,107.38
07-Nov-00,-0.3,0.5292,0,0.5996,0.1,8.57,-0.4,1.4345,-0.25,1.7674,-0.4,1.5204,-1.4,92.07,0,0.8602,0.6,1.5336,-1.8,106.94
08-Nov-00,-0.25,0.5266,0,0.6006,0.1,8.57,-0.4,1.4235,-0.05,1.7746,-0.7,1.5183,-1.4,91.74,0,0.8556,0.5,1.5416,-1.75,107.24
09-Nov-00,-0.3,0.519,0,0.6046,0.1,8.601,-0.5,1.4321,-0.05,1.7546,-0.7,1.5205,-1.4,93.06,-0.1,0.866,0.5,1.549,-1.7,107.35
10-Nov-00,-0.4,0.519,0,0.6029,0.1,8.596,-0.5,1.425,0,1.7712,-0.7,1.5236,-1.4,92.9,0,0.8602,0.5,1.5424,-1.7,107.91
13-Nov-00,-1.2,0.5202,0,0.5971,0.1,8.645,-0.5,1.437,0,1.7682,-0.8,1.5201,-1.5,92.47,0,0.8592,0.5,1.5446,-1.65,107.57
14-Nov-00,-0.4,0.519,0.1,0.5995,0,8.644,-0.5,1.431,-0.05,1.7729,-0.85,1.5212,-1.25,92.66,0,0.8579,0.5,1.5462,-1.65,108.15
